DISTRICT,LOCATION,PH,EC,TDS,TH,CA,MG,NA,K,CO3,HCO3,CL,NO3,SO4,F,ALK,YEAR,SAR,WQI,WQI_CLASSIF,EWQI,EWQI_CLASSIF,CCME-WQI,CCME-WQI_CLASSIF
Kheda,Muliyad,8.1,2521.0,1689.07,700.0,160.0,72.0,280.0,21.0,0.0,659.0,390.0,24.0,180.0,1.55,540.0,2018,4.6,111.66834637985671,Unsuitable,194.88872463333456,Unsuitable,188.72228432188876,
Kheda,Nadiad2,8.41,636.0,426.12,210.0,52.0,19.0,50.0,0.4,108.0,24.0,21.0,9.0,77.0,0.71,200.0,2018,1.5,55.42924653533216,Poor,62.354689667217976,Poor,246.6007463936911,
Kheda,Shekhupura,8.2,909.0,609.03,370.0,44.0,62.0,43.0,14.0,0.0,390.0,71.0,2.0,37.0,1.02,320.0,2018,0.97,75.68606138133036,Very Poor,87.19904976907011,Very Poor,73.42713731376148,Fair
Mahesana,Asjol,8.12,565.0,378.55,230.0,74.0,11.0,25.0,17.5,0.0,244.0,33.0,16.0,23.0,0.05,200.0,2018,0.72,19.07668095169499,Excellent,55.019535952351056,Poor,246.71182059099448,
Mahesana,Bhandupara,8.29,1014.0,679.38,270.0,18.0,54.0,114.0,11.0,0.0,244.0,98.0,42.0,137.0,0.38,200.0,2018,3.02,44.07203414995181,Good,95.26046680318647,Very Poor,131.16307818444793,
Mahesana,Dharpura,8.27,1940.0,1299.8,230.0,28.0,39.0,330.0,41.5,0.0,573.0,245.0,8.0,114.0,1.1,470.0,2018,9.46,80.31807576404827,Very Poor,126.85040813753142,Unsuitable,138.14046329065175,
Mahesana,Dosaj,8.03,1997.0,1337.99,230.0,55.0,22.0,320.0,50.0,0.0,268.0,408.0,33.0,92.0,0.44,220.0,2018,9.17,42.88844947048946,Good,130.31901261758756,Unsuitable,194.53065017071964,
Mahesana,Kheralu1,7.96,1912.0,1281.04,440.0,18.0,95.0,240.0,1.05,0.0,415.0,326.0,29.0,124.0,1.23,340.0,2018,4.97,91.57095507936036,Very Poor,151.09494098533972,Unsuitable,82.69804184423492,Good
Mahesana,Maguna,8.02,3502.0,2346.34,1270.0,90.0,277.0,270.0,22.5,0.0,708.0,730.0,32.0,199.0,0.41,580.0,2018,3.29,81.20276860323798,Very Poor,306.8556587355873,Unsuitable,316.7350514589587,
Mahesana,Panchot,8.17,2052.0,1374.84,260.0,46.0,35.0,300.0,80.0,0.0,451.0,319.0,7.0,178.0,0.13,370.0,2018,8.09,29.7281505445779,Good,130.92666491027165,Unsuitable,138.18447547495788,
Mahesana,Rampura1,8.24,5467.0,3662.89,690.0,92.0,110.0,970.0,15.95,0.0,1318.0,762.0,72.0,543.0,2.24,1080.0,2018,16.06,163.57655214883917,Unsuitable,356.09370395988765,Unsuitable,553.5326184689388,
Mahesana,Sihi,8.28,946.0,633.82,270.0,28.0,48.0,101.0,38.5,0.0,366.0,72.0,27.0,62.0,0.01,300.0,2018,2.67,24.35050998420409,Excellent,84.21498437990309,Very Poor,131.28128102540742,
Mahesana,Tarabh,7.91,665.0,445.55,280.0,65.0,28.0,43.0,10.3,0.0,256.0,54.0,4.0,80.0,0.15,210.0,2018,1.12,23.98010116250576,Excellent,62.56026588260579,Poor,246.5899131518973,
Mahesana,Timba_1,8.2,1234.0,826.78,350.0,32.0,65.0,82.0,76.0,0.0,378.0,113.0,6.0,144.0,2.46,310.0,2018,1.91,149.61100100835492,Unsuitable,110.71406975877792,Unsuitable,138.22608192169815,
Mahesana,Unad1,7.75,1168.0,782.56,280.0,65.0,28.0,110.0,3.0,0.0,390.0,113.0,8.0,29.0,0.64,320.0,2018,2.86,49.162066077880105,Good,83.14713575434018,Very Poor,188.81597049922914,
Mahesana,Unjha,8.2,3151.0,2111.17,390.0,46.0,66.0,460.0,89.0,0.0,390.0,532.0,165.0,167.0,1.25,320.0,2018,10.13,101.17703907002851,Unsuitable,233.54720695773264,Unsuitable,237.06062197284047,
Mahesana,Vidaj,8.22,1872.0,1254.24,260.0,74.0,18.0,200.0,140.0,0.0,488.0,277.0,28.0,50.0,0.02,400.0,2018,5.39,23.88396736175272,Excellent,121.2758412768748,Unsuitable,194.58114718935087,
Narmada,Garudeshwar,6.22,525.0,351.75,220.0,48.0,24.0,17.0,3.6,0.0,171.0,71.0,20.0,8.0,0.57,140.0,2018,0.5,29.280482267689248,Good,40.72508075753958,Good,362.0863950712066,
Narmada,Hirapura,7.97,760.0,509.2,290.0,76.0,24.0,40.0,1.5,0.0,268.0,92.0,13.0,19.0,0.98,220.0,2018,1.02,66.96983713991463,Poor,71.76240541647071,Poor,131.08374326881338,
Narmada,Jankh,7.55,690.0,462.3,320.0,100.0,17.0,10.0,0.9,0.0,232.0,71.0,33.0,23.0,0.8,190.0,2018,0.24,54.49581798448227,Poor,69.53860832884163,Poor,246.57039788631988,
Narmada,Kanbi pitha,7.56,930.0,623.1,460.0,76.0,66.0,2.0,0.1,0.0,256.0,156.0,28.0,15.0,0.55,210.0,2018,0.04,48.15586374955709,Good,94.31572468810872,Very Poor,73.3915282786327,Fair
Narmada,Khaidipada,7.78,444.0,297.48,210.0,60.0,15.0,3.0,0.1,0.0,134.0,71.0,14.0,4.0,0.48,110.0,2018,0.09,37.06780482950688,Good,48.105836018625645,Good,304.4257514229767,
Narmada,Khota amba,7.72,750.0,502.5,350.0,40.0,61.0,10.0,0.5,0.0,268.0,85.0,8.0,25.0,0.8,220.0,2018,0.23,59.35095739907345,Poor,75.34844216106984,Very Poor,131.1475229580422,
Narmada,Namaria,7.89,3666.0,2456.22,1260.0,48.0,277.0,260.0,2.4,0.0,317.0,837.0,200.0,215.0,0.87,260.0,2018,3.18,109.85195718051374,Unsuitable,352.35168295758353,Unsuitable,397.3052977063526,
Narmada,Nani singlot,8.15,750.0,502.5,280.0,72.0,24.0,47.0,0.4,0.0,214.0,135.0,11.0,5.0,0.55,175.0,2018,1.22,46.26969914099418,Good,70.87574838644777,Poor,246.55903633855428,
Narmada,Ralda,8.09,765.0,512.55,230.0,56.0,22.0,68.0,0.4,0.0,195.0,99.0,6.0,72.0,0.49,160.0,2018,1.95,41.72880329876117,Good,66.57342307282478,Poor,246.58249519700598,
Narmada,Ringani,7.75,680.0,455.6,250.0,44.0,34.0,38.0,2.0,0.0,220.0,35.0,9.0,95.0,0.56,180.0,2018,1.04,43.675861174857694,Good,62.51934945440783,Poor,246.57750178203338,
Narmada,Salemba 1,7.75,830.0,556.1,370.0,96.0,32.0,21.0,0.3,0.0,183.0,92.0,46.0,92.0,0.77,150.0,2018,0.47,57.41365962473965,Poor,87.36792067225181,Very Poor,194.49943955789672,
Narmada,Sunderpura,8.33,630.0,422.1,290.0,60.0,34.0,10.0,0.6,42.0,49.0,78.0,16.0,75.0,0.55,110.0,2018,0.26,48.54466380717737,Good,70.50374023022533,Poor,246.59272461754864,
Narmada,Umaran,7.97,622.0,416.74,290.0,84.0,19.0,7.0,0.1,0.0,195.0,28.0,12.0,92.0,0.35,160.0,2018,0.18,33.87877975640528,Good,62.126742466901376,Poor,246.6196031573695,
Navsari,Abrama,7.88,3489.0,2337.63,820.0,120.0,126.0,411.0,12.8,0.0,256.0,951.0,4.0,135.0,0.45,210.0,2018,6.24,58.65269693635608,Poor,248.7840680045593,Unsuitable,316.5288597251073,
Navsari,Chandav,7.47,874.0,585.58,370.0,88.0,36.0,52.0,1.1,0.0,256.0,99.0,16.0,113.0,0.4,210.0,2018,1.18,35.40451571311723,Good,79.74504015436221,Very Poor,73.37190656999644,Fair
Navsari,Chinam,8.19,2676.0,1792.92,400.0,64.0,58.0,240.0,310.0,0.0,512.0,469.0,21.0,130.0,0.37,420.0,2018,5.22,47.7303336711074,Good,173.81870839890354,Unsuitable,138.2078931597525,
Navsari,Dandi,7.7,1332.0,892.44,330.0,72.0,36.0,130.0,47.1,0.0,366.0,142.0,130.0,4.0,0.22,300.0,2018,3.11,35.5910600708001,Good,122.3088767974028,Unsuitable,194.8208616002039,
Navsari,Duvada,8.44,803.0,538.01,270.0,28.0,49.0,71.0,1.6,24.0,171.0,71.0,6.0,130.0,1.0,180.0,2018,1.88,73.86515130043016,Poor,80.59434278466802,Very Poor,131.0885613372051,
Navsari,Kaliyari,7.777,553.0,370.51,280.0,64.0,29.0,27.0,1.6,0.0,244.0,43.0,5.0,69.0,0.38,200.0,2018,0.7,34.337124704033755,Good,58.0355645913162,Poor,246.58981351301867,
Navsari,Khergam,7.45,660.0,442.2,300.0,72.0,29.0,38.0,0.2,0.0,207.0,71.0,8.0,100.0,0.23,170.0,2018,0.95,24.18364903618488,Excellent,61.94543546821789,Poor,304.2825738875212,
Navsari,Manav Khadak,7.72,505.0,338.35,220.0,52.0,22.0,43.0,0.5,0.0,171.0,50.0,5.0,92.0,0.85,140.0,2018,1.26,55.94996075446143,Poor,53.63521521135658,Poor,304.3159213278172,
Navsari,Moti Valzar,7.6,757.0,507.19,250.0,72.0,17.0,50.0,0.4,0.0,207.0,92.0,10.0,45.0,0.83,170.0,2018,1.37,54.52201116558547,Poor,63.52144217709434,Poor,246.55398110867657,
Navsari,Navsari 1,7.33,6900.0,4623.0,2000.0,340.0,280.0,587.0,7.4,0.0,293.0,1882.0,16.0,320.0,0.58,240.0,2018,5.71,93.31110771681288,Very Poor,505.28236425221087,Unsuitable,433.0918149504636,
Navsari,Onjal,7.67,1449.0,970.83,430.0,136.0,22.0,222.0,5.2,0.0,183.0,298.0,7.0,317.0,0.5,150.0,2018,4.65,42.060468422263945,Good,118.49422711434552,Unsuitable,73.2790274754376,Fair
Navsari,Sari_khurd,8.3,1322.0,885.74,330.0,48.0,51.0,136.0,25.2,0.0,293.0,220.0,0.0,67.0,0.48,240.0,2018,3.26,47.99279812535393,Good,102.1287343454168,Unsuitable,131.0715812199326,
Navsari,Ubhrat,6.97,1824.0,1222.08,220.0,68.0,12.0,330.0,24.2,0.0,390.0,391.0,60.0,8.0,1.03,320.0,2018,9.67,64.18313084771357,Poor,120.8383320032466,Unsuitable,211.0709296268073,
Panchmahal,Chhabanpur,7.7,745.0,499.15,190.0,56.0,12.0,68.0,1.4,0.0,207.0,78.0,50.0,13.0,1.01,170.0,2018,2.14,65.65423786828136,Poor,68.87294161941259,Poor,365.6347979797461,
Panchmahal,Dhanol,8.8,1482.0,992.94,150.0,16.0,26.0,250.0,14.5,84.0,122.0,191.0,15.0,158.0,1.69,240.0,2018,8.87,110.89858220824767,Unsuitable,109.05269729895753,Unsuitable,320.40643572809864,
Panchmahal,Gadhar(Agricultural),7.63,783.0,524.61,190.0,44.0,19.0,61.0,1.2,0.0,171.0,85.0,50.0,18.0,0.8,140.0,2018,1.92,54.86736439944102,Poor,69.20814912462384,Poor,365.65366980262525,
Panchmahal,Godhra UR_1(Temple Campus),7.66,1183.0,792.61,310.0,68.0,34.0,126.0,0.9,0.0,195.0,156.0,47.0,153.0,1.32,160.0,2018,3.11,84.92274345148805,Very Poor,103.13791730341208,Unsuitable,194.4363584231259,
Panchmahal,Godhra UR_2(School Camp),8.19,2521.0,1689.07,900.0,140.0,132.0,174.0,2.5,0.0,134.0,638.0,7.0,237.0,1.69,110.0,2018,2.52,123.20937516681737,Unsuitable,218.2219803788052,Unsuitable,269.8091410961481,
Panchmahal,Javan,8.23,411.0,275.37,190.0,40.0,22.0,19.0,5.7,0.0,122.0,35.0,7.0,70.0,0.97,100.0,2018,0.6,65.9108429193283,Poor,51.86367368663805,Poor,362.0834443136945,
Panchmahal,Jokha,7.85,1112.0,745.04,380.0,80.0,43.0,101.0,7.2,0.0,439.0,99.0,14.0,80.0,1.23,360.0,2018,2.25,82.92653480894239,Very Poor,97.04381303171805,Very Poor,15.613844225657573,Poor
Panchmahal,Kalol UR_1(Nr School),8.12,1697.0,1136.99,550.0,52.0,101.0,151.0,0.4,0.0,427.0,227.0,80.0,130.0,1.34,350.0,2018,2.8,102.65504568477068,Unsuitable,162.32837053980302,Unsuitable,287.3842805359661,
Panchmahal,Kalol,8.26,1489.0,997.63,550.0,108.0,67.0,102.0,6.4,0.0,464.0,184.0,50.0,82.0,0.89,380.0,2018,1.89,76.0386427203065,Very Poor,139.12906522669817,Unsuitable,138.1100945722174,
Panchmahal,Kantha,7.87,817.0,547.39,230.0,60.0,19.0,101.0,1.2,0.0,244.0,85.0,13.0,110.0,1.31,200.0,2018,2.9,81.83339261185455,Very Poor,72.99349599656553,Poor,131.0731018123339,
Panchmahal,Khadki Vadiya,8.18,1297.0,868.99,370.0,44.0,66.0,156.0,1.5,0.0,464.0,99.0,10.0,168.0,1.65,380.0,2018,3.53,109.6700198384314,Unsuitable,113.8008921124502,Unsuitable,138.13037284422867,
Panchmahal,Khanpur,8.28,791.0,529.97,290.0,76.0,24.0,51.0,1.1,0.0,195.0,85.0,47.0,76.0,1.01,160.0,2018,1.3,72.83344598181317,Poor,85.47687186153462,Very Poor,194.504627929231,
Panchmahal,Kothamba,7.84,1474.0,987.58,300.0,52.0,41.0,180.0,2.4,0.0,207.0,291.0,66.0,47.0,1.3,170.0,2018,4.52,87.66104402487608,Very Poor,121.95559060841052,Unsuitable,138.17853171732366,
Panchmahal,Limbadia peti,7.69,774.0,518.58,160.0,28.0,22.0,118.0,1.2,0.0,281.0,113.0,10.0,12.0,1.47,230.0,2018,4.06,87.85656148150358,Very Poor,63.97372698854101,Poor,188.8920992249558,
Panchmahal,Lunawada,8.52,1115.0,747.05,400.0,124.0,22.0,71.0,13.3,48.0,37.0,149.0,70.0,166.0,0.76,110.0,2018,1.54,64.78657462737227,Poor,115.64670217744012,Unsuitable,320.4306298544906,
Panchmahal,Malekpur1,8.24,716.0,479.72,220.0,68.0,12.0,73.0,3.4,0.0,220.0,71.0,19.0,75.0,1.27,180.0,2018,2.14,82.33217649357404,Very Poor,70.40747882131696,Poor,246.55141358148012,
Panchmahal,Natapur,8.27,583.0,390.61,190.0,32.0,26.0,63.0,1.9,0.0,134.0,71.0,45.0,72.0,1.61,110.0,2018,1.99,101.55804051053558,Unsuitable,73.09848811861316,Poor,365.6403215904952,
Panchmahal,Pavagadh,8.25,627.0,420.09,250.0,72.0,17.0,35.0,1.1,0.0,122.0,78.0,50.0,68.0,1.43,100.0,2018,0.96,92.27286647079082,Very Poor,77.3889642770925,Very Poor,308.4087343666545,
Panchmahal,Ranipura,7.68,1960.0,1313.2,540.0,40.0,106.0,210.0,4.0,0.0,415.0,369.0,145.0,6.0,2.2,340.0,2018,3.93,146.6373909602387,Unsuitable,189.5620780065368,Unsuitable,316.68187797073614,
Panchmahal,Santrampur1,8.05,886.0,593.62,291.0,64.0,31.0,61.0,0.8,0.0,195.0,134.0,21.0,51.0,1.04,160.0,2018,1.55,71.6493834580117,Poor,82.01605094225403,Very Poor,131.05764950613835,
Panchmahal,Santroad_1,7.88,772.0,517.24,300.0,68.0,31.0,47.0,1.6,0.0,195.0,78.0,33.0,97.0,1.32,160.0,2018,1.18,84.91257939180798,Very Poor,80.87769025354038,Very Poor,131.05033837853045,
Panchmahal,Shehra,8.01,1650.0,1105.5,290.0,48.0,41.0,183.0,80.0,0.0,451.0,198.0,13.0,121.0,1.13,370.0,2018,4.67,79.27541927862056,Very Poor,116.21086707084282,Unsuitable,138.1089603881949,
Panchmahal,Suliyat,8.29,652.0,436.84,210.0,68.0,10.0,52.0,4.6,0.0,183.0,71.0,26.0,45.0,1.38,150.0,2018,1.56,88.10240437847915,Very Poor,68.37050622447826,Poor,246.5991218125801,
Panchmahal,Tarkanda,8.07,635.0,425.45,240.0,60.0,22.0,37.0,1.5,0.0,146.0,64.0,8.0,96.0,0.98,120.0,2018,1.04,66.07137833758863,Poor,63.86052908390017,Poor,304.2803365746728,
Panchmahal,Tuwa,7.93,790.0,529.3,240.0,72.0,14.0,75.0,11.7,0.0,281.0,71.0,5.0,62.0,1.04,230.0,2018,2.1,67.9503283445428,Poor,67.07518231046575,Poor,131.11466117984435,
Panchmahal,Vejalpur,7.79,1732.0,1160.44,550.0,64.0,94.0,154.0,6.5,0.0,293.0,305.0,46.0,161.0,1.57,240.0,2018,2.86,108.17517872884358,Unsuitable,154.80372079004124,Unsuitable,236.6718652371817,
Panchmahal,Jambughoda,8.29,935.0,626.45,240.0,68.0,17.0,89.0,0.9,0.0,244.0,78.0,64.0,65.0,1.19,200.0,2018,2.5,82.36489017789434,Very Poor,91.34802205180976,Very Poor,194.57137677372742,
Patan,Dharmoda1,8.41,1105.0,740.35,220.0,40.0,29.0,163.0,32.2,30.0,198.0,50.0,14.0,267.0,0.38,212.0,2018,4.78,41.15136301357388,Good,89.01700281177762,Very Poor,131.10620936218152,
Patan,Dhinoj1,7.98,1579.0,1057.93,280.0,44.0,41.0,205.0,44.3,0.0,317.0,241.0,9.0,109.0,0.2,260.0,2018,5.33,30.65915364497959,Good,107.36184754680184,Unsuitable,194.50803963007257,
Patan,Moti chander,7.96,9988.0,6691.96,2000.0,240.0,340.0,1425.0,30.1,0.0,183.0,3408.0,15.0,63.0,0.51,150.0,2018,13.85,106.66375675299771,Unsuitable,685.893563840724,Unsuitable,525.4906999419472,
Patan,Patan2,8.4,1930.0,1293.1,340.0,60.0,46.0,272.0,36.4,48.0,695.0,107.0,47.0,80.0,2.96,650.0,2018,6.41,180.6872570344762,Unsuitable,148.501180915602,Unsuitable,365.63234292824694,
Patan,Piprala,8.56,6012.0,4028.04,650.0,120.0,85.0,1205.0,1.7,36.0,415.0,1527.0,190.0,506.0,2.96,400.0,2018,20.55,203.5868846865821,Unsuitable,431.0773344416001,Unsuitable,553.7392221609738,
Patan,Sander,8.05,630.0,422.1,200.0,32.0,29.0,60.0,15.0,0.0,171.0,50.0,21.0,90.0,0.5,140.0,2018,1.84,42.68833484834938,Good,62.67315571051796,Poor,304.33773660079976,
Patan,Shankhari,8.4,665.0,445.55,160.0,28.0,22.0,105.0,10.8,18.0,146.0,43.0,8.0,160.0,1.6,150.0,2018,3.61,100.0412836366677,Unsuitable,68.08257865001097,Poor,365.6148692106669,
Porbandar,Adityana,8.01,775.0,519.25,240.0,60.0,22.0,66.0,1.6,0.0,128.0,149.0,41.0,35.0,0.6,105.0,2018,1.85,48.2526003843008,Good,76.4015369209336,Very Poor,246.59292772143073,
Porbandar,Adwana2,8.11,1006.0,674.02,240.0,48.0,29.0,121.0,3.5,0.0,268.0,184.0,18.0,10.0,0.44,220.0,2018,3.4,41.627676407474745,Good,81.97324110714366,Very Poor,188.8399860298398,
Porbandar,Babda,8.26,1759.0,1178.53,260.0,48.0,34.0,284.0,1.4,0.0,427.0,340.0,13.0,35.0,0.42,350.0,2018,7.66,44.70329576507483,Good,119.8528329982782,Unsuitable,138.2115976968737,
Porbandar,Bakharla,7.97,1830.0,1226.1,510.0,96.0,66.0,183.0,6.7,0.0,366.0,326.0,120.0,52.0,0.39,300.0,2018,3.52,51.66177686545664,Poor,165.72752555684838,Unsuitable,158.5398950231317,
Porbandar,Balej,7.78,7828.0,5244.76,1600.0,342.0,181.0,1011.0,84.0,0.0,268.0,2500.0,78.0,101.0,0.24,220.0,2018,10.99,72.40822699410882,Poor,540.755803370969,Unsuitable,559.0167349551118,
Porbandar,Bhavpura,7.66,7371.0,4938.57,2605.0,580.0,281.0,730.0,14.7,0.0,207.0,2667.0,85.0,655.0,0.25,170.0,2018,6.22,91.30445074376524,Very Poor,636.1052993134582,Unsuitable,640.202984277261,
Porbandar,Kandorna,7.69,4380.0,2934.6,1105.0,320.0,74.0,495.0,3.5,0.0,220.0,1319.0,100.0,65.0,0.74,180.0,2018,6.47,76.38182975855777,Very Poor,328.9482389298819,Unsuitable,524.8794542545998,
Porbandar,Khambodar,8.17,1374.0,920.58,260.0,40.0,39.0,189.0,7.7,0.0,500.0,138.0,20.0,52.0,1.04,410.0,2018,5.1,75.79734289863136,Very Poor,103.11306744670551,Unsuitable,73.37460427666781,Fair
Porbandar,Kolikhada village-2,8.43,2081.0,1394.27,280.0,20.0,56.0,349.0,0.8,27.0,464.0,284.0,65.0,155.0,1.12,425.0,2018,9.07,88.00437473632098,Very Poor,156.06967836504532,Unsuitable,158.3328828582795,
Porbandar,Kuchhadi,8.06,5870.0,3932.9,910.0,220.0,88.0,882.0,81.0,0.0,799.0,1571.0,22.0,35.0,0.4,655.0,2018,12.71,63.73857696943807,Poor,369.7252872472978,Unsuitable,477.7718036964901,
Porbandar,Kutiyana1,7.86,5510.0,3691.7,1200.0,340.0,85.0,711.0,6.6,0.0,329.0,1585.0,136.0,135.0,1.11,270.0,2018,8.92,103.4368727502426,Unsuitable,403.7919478257026,Unsuitable,432.8732124536783,
Porbandar,Mocha,8.0,1306.0,875.02,390.0,108.0,29.0,110.0,17.8,0.0,317.0,248.0,13.0,30.0,0.4,260.0,2018,2.42,40.61480663593586,Good,103.25888965106758,Unsuitable,131.04973055740933,
Porbandar,Mojiwana,7.69,5450.0,3651.5,1810.0,340.0,233.0,425.0,0.6,0.0,543.0,1553.0,25.0,48.0,0.35,445.0,2018,4.34,77.76871024117732,Very Poor,421.925722203029,Unsuitable,477.9846424961198,
Porbandar,Navibandar,8.16,470.0,315.0,160.0,44.0,12.0,32.0,4.2,0.0,122.0,78.0,6.0,18.0,0.36,100.0,2018,1.1,33.161592356371514,Good,47.03198973509793,Good,362.1807365177733,
Porbandar,Oddar,7.91,11040.0,7396.8,955.0,260.0,74.0,2053.0,60.0,0.0,244.0,3589.0,18.0,201.0,0.75,200.0,2018,28.88,86.32471790897982,Very Poor,639.5751739471209,Unsuitable,352.0052083224315,
Porbandar,Palkhada1,7.89,5870.0,3932.9,1665.0,280.0,235.0,555.0,42.0,0.0,256.0,1355.0,180.0,642.0,0.22,210.0,2018,5.91,79.97581415968766,Very Poor,478.6838308561588,Unsuitable,595.9019707141874,
Porbandar,Pata,8.08,1570.0,1051.9,480.0,92.0,68.0,139.0,8.8,0.0,49.0,482.0,16.0,57.0,0.42,40.0,2018,2.76,46.33095519691897,Good,133.9547024917313,Unsuitable,138.24047660768937,
Porbandar,Porbandar1,8.32,1804.0,1208.68,180.0,32.0,24.0,311.0,36.0,21.0,354.0,355.0,20.0,60.0,0.43,325.0,2018,10.08,44.38372436973677,Good,118.89411522689248,Unsuitable,251.34537742870486,
Porbandar,Ranavav2,8.14,816.0,546.72,240.0,60.0,22.0,76.0,1.5,0.0,268.0,85.0,33.0,40.0,0.49,220.0,2018,2.13,44.24915916112817,Good,75.5007054550565,Very Poor,188.87341252210666,
Porbandar,Ratadi,8.24,4463.0,2990.21,660.0,160.0,63.0,715.0,6.9,0.0,476.0,915.0,42.0,495.0,0.89,390.0,2018,12.1,82.25595733863838,Very Poor,294.54206401359966,Unsuitable,269.89350926094875,
Porbandar,Ratia,7.9,3200.0,2144.0,1050.0,200.0,133.0,170.0,138.0,0.0,268.0,787.0,20.0,238.0,0.22,220.0,2018,2.28,50.45811336624975,Poor,253.83313452766083,Unsuitable,269.9094667506425,
Porbandar,Visavada,8.07,2576.0,1725.92,860.0,120.0,136.0,301.0,93.0,0.0,250.0,996.0,16.0,5.0,0.97,205.0,2018,4.46,87.26993685280668,Very Poor,228.83806360078103,Unsuitable,236.8315161066638,
Rajkot,Amar nagar,7.76,8100.0,5427.0,2250.0,180.0,438.0,820.0,2.3,0.0,439.0,2642.0,5.0,7.0,8.6,360.0,2018,7.52,523.3428164231052,Unsuitable,645.5337043832467,Unsuitable,433.58859677179305,
Rajkot,Bhada jodiya,8.03,1215.0,814.05,390.0,72.0,51.0,100.0,1.8,0.0,329.0,213.0,22.0,20.0,0.994,270.0,2018,2.2,73.41728449931618,Poor,106.32581460099767,Unsuitable,131.00592969129173,
Rajkot,Bhalgam,7.56,1372.0,919.24,470.0,56.0,80.0,77.0,1.3,0.0,256.0,269.0,17.0,21.0,0.62,210.0,2018,1.54,53.27456424495906,Poor,114.1515100259526,Unsuitable,73.3533049599153,Fair
Rajkot,Chhatar,7.92,584.0,391.28,155.0,40.0,13.0,62.0,0.3,0.0,244.0,50.0,9.0,10.0,1.19,200.0,2018,2.17,74.15584734598994,Poor,52.872331976586025,Poor,246.66762770171846,
Rajkot,Chordi,7.6,970.0,649.9,360.0,88.0,34.0,53.0,0.3,0.0,207.0,177.0,60.0,9.0,0.39,170.0,2018,1.21,38.036051942697625,Good,93.4448584121016,Very Poor,194.57485709692833,
Rajkot,Dadia,7.94,950.0,636.5,350.0,72.0,41.0,55.0,0.5,0.0,232.0,121.0,59.0,62.0,0.63,190.0,2018,1.28,53.85531567801522,Poor,96.64899931466466,Very Poor,251.30890400934038,
Rajkot,Dhoraji,7.6,2000.0,1340.0,620.0,184.0,39.0,180.0,0.7,0.0,146.0,475.0,65.0,155.0,0.35,120.0,2018,3.14,40.99646165105289,Good,165.01452098736536,Unsuitable,287.41904321195653,
Rajkot,Ganod,7.69,6000.0,4020.0,1450.0,160.0,255.0,700.0,0.5,0.0,317.0,1525.0,65.0,495.0,2.38,260.0,2018,7.99,181.5937703864864,Unsuitable,453.30814650356297,Unsuitable,553.7183656384316,
Rajkot,Gogavadar,7.71,2232.0,1495.44,620.0,152.0,58.0,240.0,1.1,0.0,403.0,305.0,64.0,305.0,0.64,330.0,2018,4.19,60.31255616156197,Poor,178.4206717784748,Unsuitable,188.74840667837873,
Rajkot,Hadmatia,7.47,2440.0,1634.8,760.0,176.0,78.0,220.0,1.1,0.0,183.0,482.0,62.0,341.0,0.42,150.0,2018,3.47,49.34746732367035,Good,199.7809177002431,Unsuitable,236.7873559246171,
Rajkot,Halenda,7.63,2498.0,1673.66,750.0,104.0,119.0,222.0,3.5,0.0,390.0,454.0,130.0,175.0,0.43,320.0,2018,3.52,59.90409516453239,Poor,220.4379014511292,Unsuitable,316.5978544178559,
Rajkot,Jasapur,7.71,1265.0,847.55,450.0,136.0,27.0,86.0,1.0,0.0,244.0,191.0,100.0,80.0,0.44,200.0,2018,1.76,44.79356443951029,Good,123.63409326077404,Unsuitable,194.6228656654472,
Rajkot,Jasdan,7.71,1124.0,753.08,380.0,120.0,19.0,83.0,1.3,0.0,220.0,191.0,70.0,55.0,0.32,180.0,2018,1.85,35.20521125449952,Good,103.876619910508,Unsuitable,251.37902829215216,
Rajkot,Jetpur Pithad,7.4,3607.0,2416.69,1070.0,280.0,90.0,340.0,1.5,0.0,207.0,844.0,58.0,385.0,0.37,170.0,2018,4.52,52.44964518241456,Poor,277.0030911705467,Unsuitable,396.8968877193642,
Rajkot,Kamlapur 1,7.48,3570.0,2391.9,1010.0,248.0,95.0,360.0,1.3,0.0,159.0,830.0,130.0,365.0,0.43,130.0,2018,4.93,59.7386172042904,Poor,290.287762142592,Unsuitable,397.02546062105483,
Rajkot,Lajai,7.43,4914.0,3292.38,1780.0,360.0,214.0,310.0,2.8,0.0,183.0,1383.0,150.0,225.0,0.48,150.0,2018,3.19,83.98578478327818,Very Poor,424.1212909295979,Unsuitable,558.8925936925414,
Rajkot,Lalavadar,7.76,762.0,510.54,280.0,88.0,15.0,46.0,0.8,0.0,244.0,85.0,22.0,41.0,0.49,200.0,2018,1.2,39.73473522652387,Good,68.62182457160677,Poor,131.18862639148205,
Rajkot,Macchukunda,8.21,1727.0,1157.09,630.0,130.0,74.0,114.0,7.6,0.0,232.0,340.0,29.0,162.0,1.34,190.0,2018,1.97,97.88893085648908,Very Poor,156.32794504952778,Unsuitable,158.21606851325515,
Rajkot,Malia,7.77,692.0,463.64,210.0,40.0,27.0,58.0,9.7,0.0,244.0,64.0,5.0,52.0,0.63,200.0,2018,1.74,46.3066511919782,Good,59.21504326210694,Poor,246.58457327923827,
Rajkot,Morvi,7.76,1305.0,874.35,385.0,64.0,54.72,119.0,3.1,0.0,439.0,184.0,38.0,5.0,2.5,360.0,2018,2.64,149.2629263114409,Unsuitable,117.33771328097352,Unsuitable,138.22764242849405,
