YEAR,WELL NO.,LOCATION,DISTRICT,TALUKA,SITE,HCO3,DATE,ALK,TDS,SO4,SAR,NO3,CO3,EC,ID,NA,TH,FE,CA,MG,CL,PH,K,F
2019,W231140072340001,Serthapara1,Gandhinagar,GANDHINAGAR,,915.0,May-18,750.0,3161.06,252.0,16.33,320.0,0.0,4718.0,,840.0,500.0,,92.0,65.0,737.0,7.69,55.0,1.0
2019,W215500069513001,Ambardi,Jamnagar,BHANVAD,,384.0,May-18,315.0,1005.0,50.0,2.14,65.0,0.0,1500.0,,110.0,500.0,,64.0,83.0,234.0,7.86,1.3,0.7
2019,W224945070334501,Amran1,Jamnagar,JODIYA,,256.0,May-18,290.0,845.54,126.0,5.96,5.0,48.0,1262.0,,194.0,200.0,,24.0,34.0,142.0,8.36,2.6,0.88
2019,W215415069573001,Balwa,Jamnagar,JAMJODHPUR,,323.0,May-18,265.0,847.55,26.0,1.87,48.0,0.0,1265.0,,89.0,430.0,,132.0,24.0,213.0,8.12,4.6,0.27
2019,W222615069540002,Bed1,Jamnagar,JAMNAGAR,,311.0,May-18,255.0,1726.59,205.0,1.73,170.0,0.0,2577.0,,132.0,1100.0,,220.0,134.0,482.0,7.66,0.4,0.16
2019,W224100070190001,Bedanpur,Jamnagar,JODIYA,,244.0,May-18,200.0,2264.6,55.0,1.56,100.0,0.0,3380.0,,134.0,1395.0,,280.0,169.0,957.0,7.71,0.5,0.39
2019,W215930069144502,Bhogat1,Jamnagar,KALYANPUR,,73.0,May-18,60.0,703.5,24.0,5.24,13.0,0.0,1050.0,,157.0,170.0,,24.0,27.0,305.0,8.03,4.3,0.73
2019,W222100070023001,Changa,Jamnagar,JAMNAGAR,,439.0,May-18,360.0,1959.08,330.0,1.48,43.0,0.0,2924.0,,118.0,1195.0,,242.0,143.0,511.0,8.03,4.4,0.17
2019,W223400070250001,Dhrol2,Jamnagar,DHROL,,214.0,May-18,175.0,599.65,25.0,1.79,16.0,0.0,895.0,,70.0,290.0,,48.0,41.0,167.0,8,3.7,0.61
2019,W224730070301501,Dudhai2,Jamnagar,JODIYA,,171.0,May-18,180.0,502.5,52.0,4.56,8.0,24.0,750.0,,115.0,120.0,,40.0,5.0,92.0,8.34,1.8,0.55
2019,W221445068573001,Dwarka,Jamnagar,OKHAMANDAL,,415.0,May-18,340.0,2721.54,195.0,5.81,100.0,0.0,4062.0,,434.0,1055.0,,160.0,159.0,1000.0,7.87,31.0,0.41
2019,W222700070000501,Gordhanpur,Jamnagar,JAMNAGAR,,262.0,May-18,245.0,683.4,25.0,3.81,7.0,18.0,1020.0,,130.0,220.0,,24.0,39.0,160.0,8.32,1.7,0.57
2019,W221615070200001,Haripur2,Jamnagar,KALAVAD,,238.0,May-18,195.0,777.2,50.0,1.51,150.0,0.0,1160.0,,71.0,420.0,,92.0,46.0,149.0,7.83,2.6,0.62
2019,W222730070044501,Jamnagar2,Jamnagar,JAMNAGAR,,134.0,May-18,110.0,529.97,23.0,3.4,9.0,0.0,791.0,,102.0,170.0,,36.0,19.0,177.0,8.18,0.7,0.32
2019,W221015069220001,Juvanpur,Jamnagar,KALYANPUR,,311.0,May-18,285.0,1172.5,205.0,6.08,17.0,18.0,1750.0,,250.0,320.0,,36.0,56.0,252.0,8.47,3.6,0.57
2019,W222000069423001,Kajuda,Jamnagar,KHAMBHALIA,,927.0,May-18,760.0,2629.75,162.0,4.74,14.0,0.0,3925.0,,371.0,1160.0,,180.0,173.0,716.0,7.9,2.4,0.38
2019,W220100069233001,Kalyanpur,Jamnagar,OKHAMANDAL,,268.0,May-18,220.0,891.0,65.0,3.66,70.0,0.0,1330.0,,153.0,330.0,,44.0,54.0,227.0,8.03,0.7,0.38
2019,W220100069233001,Kalyanpur2,Jamnagar,KALYANPUR,,500.0,May-18,410.0,4322.84,345.0,10.95,65.0,0.0,6452.0,,899.0,1275.0,,220.0,176.0,1709.0,8.22,3.6,1.17
2019,W215845069360001,Khirsara,Jamnagar,KALYANPUR,,353.0,May-18,289.0,895.12,25.0,2.24,65.0,0.0,1336.0,,107.0,430.0,,116.0,34.0,219.0,7.93,0.7,0.41
2019,W221130069574001,Lalpur1,Jamnagar,LALPUR,,244.0,May-18,200.0,837.5,50.0,3.07,80.0,0.0,1250.0,,130.0,340.0,,84.0,32.0,220.0,7.93,0.6,0.31
2019,W222200068590001,Mojap,Jamnagar,OKHAMANDAL,,293.0,May-18,240.0,5869.2,1250.0,17.97,130.0,0.0,8760.0,,1368.0,1095.0,,160.0,169.0,1922.0,7.97,224.0,0.9
2019,W215430069494501,Mota kalawad,Jamnagar,BHANVAD,,134.0,May-18,110.0,2915.84,126.0,1.69,85.0,0.0,4352.0,,165.0,1810.0,,360.0,221.0,1319.0,8.02,2.0,0.47
2019,W221900070155001,Moti matli,Jamnagar,KALAVAD,,287.0,May-18,235.0,1051.9,201.0,2.27,37.0,0.0,1570.0,,120.0,530.0,,56.0,95.0,220.0,8.02,1.5,0.68
2019,W221820069361501,Salaya,Jamnagar,KHAMBHALIA,,433.0,May-18,355.0,1088.75,122.0,2.54,72.0,0.0,1625.0,,132.0,510.0,,28.0,107.0,191.0,6.67,8.9,0.46
2019,W222230069061502,Samrasar1,Jamnagar,OKHAMANDAL,,342.0,May-18,280.0,17808.6,2490.0,29.99,9.0,0.0,26580.0,,4300.0,3885.0,,840.0,434.0,7347.0,7.6,15.2,1.12
2019,W220200070073001,Seth vadala,Jamnagar,JAMJODHPUR,,390.0,May-18,320.0,1072.0,41.0,1.91,105.0,0.0,1600.0,,105.0,570.0,,72.0,95.0,252.0,7.87,0.4,0.22
2019,W220345070230001,Toda,Jamnagar,KALAVAD,,214.0,May-18,175.0,582.9,5.0,1.82,120.0,0.0,870.0,,70.0,280.0,,52.0,36.0,110.0,8.02,1.3,0.54
2019,W221400070070001,Vad panchasara,Jamnagar,LALPUR,,140.0,May-18,115.0,415.4,24.0,1.17,10.0,0.0,620.0,,40.0,220.0,,44.0,27.0,113.0,7.96,2.2,0.39
2019,W221230069300001,Vadtara,Jamnagar,KHAMBHALIA,,336.0,May-18,275.0,724.94,75.0,1.9,40.0,0.0,1082.0,,83.0,360.0,,68.0,46.0,110.0,8.01,0.8,0.4
2019,W221730068580001,Varwada,Jamnagar,OKHAMANDAL,,354.0,May-18,290.0,5366.7,343.0,9.54,65.0,0.0,8010.0,,953.0,1885.0,,280.0,288.0,2319.0,7.59,4.7,0.23
2019,W222500070110001,Vijarkha,Jamnagar,JAMNAGAR,,140.0,May-18,115.0,582.9,65.0,1.56,5.0,0.0,870.0,,62.0,300.0,,20.0,61.0,177.0,8.05,0.5,0.39
2019,W220900069360001,Vinjhalpur,Jamnagar,KHAMBHALIA,,354.0,May-18,290.0,1427.1,175.0,1.77,80.0,0.0,2130.0,,116.0,810.0,,140.0,112.0,376.0,7.55,1.7,0.39
2019,W205320070281502,Ajotha,Junagadh,VERAVAL,,293.0,May-18,240.0,1031.8,65.0,1.53,50.0,0.0,1540.0,,85.0,580.0,,140.0,56.0,298.0,7.85,1.7,0.859
2019,W211350070381501,Alwani,Junagadh,TALALA,,329.0,May-18,270.0,643.2,125.0,1.82,2.0,0.0,960.0,,75.0,320.0,,56.0,44.0,57.0,8.24,0.9,0.348
2019,W210032070433301,Amervel Nes,Junagadh,Talala,,342.0,May-18,280.0,613.05,105.0,1.38,1.0,0.0,915.0,,58.0,335.0,,104.0,18.0,50.0,7.69,0.5,0.354
2019,W212437070310501,Anandpur,Junagadh,JUNAGADH,,122.0,May-18,100.0,1173.84,81.0,1.55,60.0,0.0,1752.0,,92.0,670.0,,160.0,65.0,454.0,7.95,0.5,0.43
2019,W210249070395301,Ankolvadi,Junagadh,TALALA,,317.0,May-18,260.0,653.25,77.0,1.46,21.0,0.0,975.0,,63.0,350.0,,108.0,19.0,92.0,7.57,1.2,0.486
2019,W210450070103501,Arena,Junagadh,MANGROL,,250.0,May-18,205.0,6626.3,525.0,9.46,60.0,0.0,9890.0,,1089.0,2505.0,,744.0,156.0,2915.0,7.6,31.0,0.03
2019,W211315070032001,Bamanwara,Junagadh,MANGROL,,110.0,May-18,90.0,6164.0,25.0,2.16,90.0,0.0,9200.0,,310.0,3905.0,,1080.0,293.0,3128.0,7.49,3.3,0.11
2019,W212915070050001,Bantva,Junagadh,MANAVADAR,,439.0,May-18,360.0,1849.2,115.0,21.81,27.0,0.0,2760.0,,572.0,130.0,,40.0,7.0,621.0,8.08,4.8,0.45
2019,W205839070363301,Bhim Deval,Junagadh,Talala,,177.0,May-18,145.0,714.22,200.0,2.1,40.0,0.0,1066.0,,89.0,340.0,,128.0,5.0,106.0,7.79,2.9,0.856
2019,W210545070130001,Budhecha,Junagadh,MALIA,,244.0,May-18,200.0,1036.49,35.0,6.74,39.0,0.0,1547.0,,240.0,240.0,,62.0,20.0,358.0,7.84,4.4,0.39
2019,W213607070323001,Chokli,Junagadh,JUNAGADH,,317.0,May-18,260.0,1346.7,25.0,5.03,105.0,0.0,2010.0,,248.0,460.0,,48.0,83.0,447.0,6.33,1.1,0.52
2019,W204510070551001,Girgadhada,Junagadh,UNA,,305.0,May-18,250.0,531.31,10.0,1.25,44.0,0.0,793.0,,49.0,290.0,,92.0,15.0,71.0,7.86,0.6,0.382
2019,W211100070091502,Goraj1,Junagadh,MANGROL,,207.0,May-18,200.0,569.5,15.0,5.15,39.0,18.0,850.0,,135.0,130.0,,20.0,19.0,128.0,8.48,3.1,0.89
2019,W205645070234501,Govindpura2,Junagadh,VERAVAL,,159.0,May-18,130.0,509.2,135.0,1.68,16.0,0.0,760.0,,61.0,250.0,,96.0,2.0,71.0,8.2,2.1,0.79
2019,W210145070363001,Jambur[madhapar,Junagadh,TALALA,,342.0,May-18,280.0,729.63,140.0,1.54,9.0,0.0,1089.0,,70.0,390.0,,96.0,36.0,78.0,7.55,0.9,0.395
2019,W205900070454501,Jamvala1,Junagadh,UNA,,256.0,May-18,210.0,542.7,100.0,1.53,4.0,0.0,810.0,,59.0,280.0,,76.0,22.0,64.0,8.05,1.0,0.53
2019,W205251070590301,Jargla Jargali,Junagadh,Una,,122.0,May-18,140.0,529.97,135.0,1.7,8.0,24.0,791.0,,63.0,260.0,,68.0,22.0,78.0,8.34,0.9,0.743
2019,W213100070273001,Junagadh1,Junagadh,JUNAGADH,,189.0,May-18,155.0,690.1,25.0,1.51,110.0,0.0,1030.0,,67.0,370.0,,88.0,36.0,170.0,7.65,1.8,0.3
2019,W211000070160001,Juthal,Junagadh,MALIA,,220.0,May-18,180.0,495.8,90.0,0.89,13.0,0.0,740.0,,35.0,290.0,,60.0,34.0,60.0,8.04,2.4,0.41
2019,W211620070284701,Kanedipur,Junagadh,MENDARDA,,252.0,May-18,207.0,479.72,20.0,0.58,10.0,0.0,716.0,,23.0,300.0,,60.0,36.0,78.0,7.85,0.1,0.0
2019,W205212071030401,Kansari,Junagadh,Una,,598.0,May-18,490.0,1333.3,151.0,4.32,65.0,0.0,1990.0,,220.0,490.0,,156.0,24.0,206.0,7.28,15.8,0.962
2019,W211613070405001,Kasia Naka Check Post,Junagadh,Vasavadar,,244.0,May-18,200.0,502.5,54.0,1.59,10.0,0.0,750.0,,58.0,250.0,,60.0,24.0,78.0,8.14,0.1,0.426
2019,W204747070563101,Kesariyaji,Junagadh,Una,,329.0,May-18,270.0,576.2,43.0,2.2,20.0,0.0,860.0,,80.0,250.0,,100.0,0.0,71.0,7.91,5.4,1.235
2019,W210240070113001,Khambalia1,Junagadh,MALIA,,134.0,May-18,110.0,2914.5,135.0,4.46,26.0,0.0,4350.0,,355.0,1200.0,,330.0,89.0,1355.0,7.84,166.0,0.0
2019,W210350070102501,Khorada1,Junagadh,MANGROL,,342.0,May-18,280.0,904.5,60.0,3.4,10.0,0.0,1350.0,,140.0,320.0,,88.0,24.0,227.0,8.17,36.0,0.0
2019,W212215070202001,Khoras ahir,Junagadh,VANTHALI,,439.0,May-18,30.0,984.9,35.0,1.26,37.0,0.0,1470.0,,70.0,580.0,,152.0,48.0,219.0,7.79,1.7,0.0
2019,W204800070413002,Kodinar1,Junagadh,KODINAR,,403.0,May-18,330.0,1666.96,110.0,4.08,47.0,0.0,2488.0,,248.0,700.0,,132.0,90.0,539.0,7.83,1.1,1.088
2019,W210900070074501,Manketara,Junagadh,MANGROL,,268.0,May-18,220.0,676.7,52.0,1.91,50.0,0.0,1010.0,,80.0,330.0,,76.0,34.0,135.0,8.11,3.2,0.54
2019,W211930070260001,Mendarda1,Junagadh,MENDARDA,,220.0,May-18,180.0,951.4,105.0,1.15,50.0,0.0,1420.0,,63.0,570.0,,80.0,89.0,269.0,7.86,1.6,0.07
2019,W205900070261001,Moraj,Junagadh,VERAVAL,,305.0,May-18,250.0,837.5,48.0,3.83,24.0,0.0,1250.0,,150.0,290.0,,108.0,5.0,213.0,7.8,0.3,1.141
2019,W213630070340001,Patla,Junagadh,BHESAN,,165.0,May-18,135.0,485.75,15.0,1.69,12.0,0.0,725.0,,59.0,230.0,,56.0,22.0,142.0,7.71,1.2,0.48
2019,W205103070400901,Prasli,Junagadh,Kodinar,,256.0,May-18,210.0,588.26,40.0,2.84,22.0,0.0,878.0,,97.0,220.0,,60.0,17.0,121.0,8.18,7.4,1.392
2019,W211800070420001,Prempara,Junagadh,VISAVADAR,,329.0,May-18,270.0,1658.25,655.0,2.23,100.0,0.0,2475.0,,155.0,910.0,,124.0,146.0,142.0,7.66,1.0,0.524
2019,W205115071071501,Samter,Junagadh,UNA,,488.0,May-18,400.0,1266.3,260.0,5.01,47.0,0.0,1890.0,,236.0,420.0,,108.0,36.0,163.0,7.98,6.2,0.55
2019,W213519070021501,Saradiya,Junagadh,VANTHALI,,342.0,May-18,280.0,1313.2,48.0,5.52,25.0,0.0,1960.0,,260.0,420.0,,64.0,63.0,447.0,8.12,2.4,0.47
2019,W210800070145501,Seriakhan,Junagadh,MANGROL,,281.0,May-18,230.0,790.6,177.0,1.76,43.0,0.0,1180.0,,82.0,410.0,,84.0,48.0,99.0,7.92,2.0,0.46
2019,W210615070091001,Shardagram,Junagadh,MANGROL,,244.0,May-18,200.0,6438.7,195.0,10.68,81.0,0.0,9610.0,,1167.0,2255.0,,484.0,254.0,3074.0,7.63,7.5,0.01
2019,W211108070024701,Sil,Junagadh,MANGROL,,183.0,May-18,150.0,387.26,20.0,0.75,12.0,0.0,578.0,,26.0,230.0,,64.0,17.2,74.0,8.14,16.0,0.42
2019,W211325070032001,Sil bandar,Junagadh,MANGROL,,195.0,May-18,160.0,5240.74,57.0,8.5,43.0,0.0,7822.0,,875.0,2005.0,,422.0,231.0,2628.0,7.78,33.0,0.45
2019,W210305070313001,Talala1,Junagadh,TALALA,,366.0,May-18,300.0,938.0,215.0,3.08,29.0,0.0,1400.0,,140.0,390.0,,124.0,19.0,106.0,7.53,0.5,0.552
2019,W204930071023001,Una2,Junagadh,UNA,,403.0,May-18,420.0,2024.74,275.0,7.61,27.0,54.0,3022.0,,425.0,590.0,,68.0,102.0,560.0,8.35,3.5,1.455
2019,W225620069045801,Bambhdai,Kachchh,MANDVI,,183.0,May-18,150.0,4633.72,280.0,11.17,2.0,0.0,6916.0,,961.0,1400.0,,500.0,36.0,2130.0,8.24,5.7,1.1
2019,W225400069540001,Bhadreshwar,Kachchh,MUNDRA,,244.0,May-18,200.0,1758.75,179.0,2.59,16.0,0.0,2625.0,,181.0,920.0,,192.0,107.0,639.0,8.23,12.4,0.4
2019,W231500069400002,Bhuj1,Kachchh,BHUJ,,171.0,May-18,140.0,543.37,91.0,1.53,14.0,0.0,811.0,,60.0,290.0,,100.0,10.0,121.0,8.28,11.5,0.7
2019,W234450070404501,Deshalpur rapar,Kachchh,RAPAR,,146.0,May-18,120.0,3465.24,565.0,6.59,31.0,0.0,5172.0,,557.0,1350.0,,280.0,158.0,1278.0,8.01,35.7,0.7
2019,W232410069194501,Devisar,Kachchh,NAKHATRANA,,232.0,May-18,190.0,2661.91,332.0,8.72,4.0,0.0,3973.0,,553.0,760.0,,104.0,122.0,994.0,8.17,13.0,1.15
2019,W230300069300001,Dunai,Kachchh,MANDVI,,281.0,May-18,230.0,766.48,115.0,2.34,7.0,0.0,1144.0,,102.0,360.0,,60.0,51.0,156.0,8.01,2.6,1.15
2019,W230500070083002,Gandhidham1,Kachchh,GANDHIDHAM,,329.0,May-18,360.0,1585.89,65.0,5.05,60.0,54.0,2367.0,,280.0,580.0,,136.0,58.0,497.0,8.44,30.6,1.2
2019,W232130069520001,Haboi,Kachchh,BHUJ,,122.0,May-18,150.0,804.67,153.0,3.51,8.0,30.0,1201.0,,140.0,300.0,,56.0,39.0,199.0,8.92,9.9,1.53
2019,W232747068410801,Kharai_1,Kachchh,ABDASA,,122.0,May-18,100.0,726.28,160.0,2.71,12.0,0.0,1084.0,,106.0,290.0,,60.0,34.0,170.0,8.28,19.5,0.45
2019,W232715070210001,Kharoi,Kachchh,BHACHAU,,183.0,May-18,150.0,864.3,141.0,1.91,1.0,0.0,1290.0,,94.0,460.0,,72.0,68.0,256.0,7.83,5.4,0.28
2019,W235020069435001,Khavada,Kachchh,BHUJ,,232.0,May-18,190.0,2552.7,486.0,9.1,13.0,0.0,3810.0,,554.0,700.0,,112.0,102.0,838.0,7.78,17.5,0.28
2019,W232237069115701,Kotada,Kachchh,NAKHATRANA,,195.0,May-18,160.0,2181.52,313.0,8.36,4.0,0.0,3256.0,,463.0,580.0,,104.0,78.0,767.0,8.1,5.5,0.75
2019,W230230069113001,Kotadi,Kachchh,MANDVI,,305.0,May-18,340.0,1496.78,182.0,9.19,64.0,54.0,2234.0,,366.0,300.0,,40.0,49.0,355.0,8.77,2.0,2.9
2019,W230230069043001,Kotaya,Kachchh,ABDASA,,415.0,May-18,400.0,1229.45,78.0,8.69,18.0,36.0,1835.0,,316.0,250.0,,36.0,39.0,305.0,8.56,3.3,2.2
2019,W230943068544301,Kothara,Kachchh,ABDASA,,110.0,May-18,90.0,2383.86,387.0,9.46,10.0,0.0,3558.0,,524.0,580.0,,128.0,63.0,852.0,8.05,39.1,0.25
2019,W235240070483101,Kuda,Kachchh,RAPAR,,207.0,May-18,170.0,598.31,87.0,2.35,7.0,0.0,893.0,,89.0,270.0,,40.0,41.0,135.0,8.19,5.4,1.8
2019,W234843068442001,Lakhpat1,Kachchh,LAKHPAT,,146.0,May-18,120.0,1052.57,246.0,2.58,10.0,0.0,1571.0,,134.0,510.0,,72.0,80.0,291.0,8.1,6.7,0.45
2019,W233040070390001,Lilpur,Kachchh,RAPAR,,134.0,May-18,110.0,3848.48,752.0,5.85,20.0,0.0,5744.0,,547.0,1650.0,,320.0,207.0,1349.0,7.99,32.0,1.15
2019,W232400069533001,Lodai,Kachchh,BHUJ,,268.0,May-18,220.0,2904.45,646.0,5.78,5.0,0.0,4335.0,,449.0,1140.0,,112.0,209.0,852.0,7.88,24.0,0.75
2019,W225224069484201,Luni,Kachchh,Mundra,,281.0,May-18,300.0,2004.64,66.0,6.87,46.0,42.0,2992.0,,387.0,600.0,,128.0,68.0,724.0,8.42,17.6,0.5
2019,W233200068570001,Mata no madh,Kachchh,LAKHPAT,,171.0,May-18,140.0,633.15,114.0,2.5,24.0,0.0,945.0,,98.0,290.0,,72.0,27.0,156.0,8.12,7.0,0.8
2019,W230435069175501,Mau Moti_1,Kachchh,MANDVI,,256.0,May-18,210.0,1049.89,100.0,4.42,100.0,0.0,1567.0,,190.0,350.0,,32.0,67.0,256.0,8.02,5.4,1.1
2019,W234530068403001,Moti cher,Kachchh,LAKHPAT,,159.0,May-18,130.0,448.23,11.0,0.99,4.0,0.0,669.0,,36.0,250.0,,48.0,32.0,128.0,8.18,13.7,0.25
2019,W231600068500001,Naliya1,Kachchh,ABDASA,,329.0,May-18,330.0,964.13,92.0,10.68,28.0,36.0,1439.0,,269.0,120.0,,20.0,17.0,178.0,8.4,4.3,1.0
2019,W233400070381502,Rapar2,Kachchh,RAPAR,,134.0,May-18,110.0,2024.07,466.0,3.4,46.0,0.0,3021.0,,242.0,960.0,,144.0,146.0,596.0,7.94,35.9,1.0
2019,W235139070214701,Ratanpur Khadir,Kachchh,BHACHAU,,146.0,May-18,120.0,1510.18,226.0,7.68,1.0,0.0,2254.0,,335.0,360.0,,80.0,39.0,511.0,7.83,14.9,0.9
2019,W231800070303001,Samkhiari,Kachchh,BHACHAU,,256.0,May-18,210.0,2715.51,121.0,8.73,125.0,0.0,4053.0,,561.0,780.0,,96.0,132.0,1093.0,7.93,17.6,0.7
2019,W230825069382001,Sedat,Kachchh,BHUJ,,232.0,May-18,190.0,569.5,127.0,1.7,10.0,0.0,850.0,,71.0,330.0,,52.0,49.0,107.0,8.06,7.3,0.3
2019,W230200070031501,Shinaya,Kachchh,GANDHIDHAM,,146.0,May-18,120.0,4348.3,44.0,17.79,4.0,0.0,6490.0,,1157.0,800.0,,280.0,24.0,2201.0,7.7,10.1,0.7
2019,W231230069370001,Sukhpar,Kachchh,BHUJ,,146.0,May-18,120.0,6276.56,396.0,13.17,120.0,0.0,9368.0,,1355.0,2000.0,,400.0,243.0,3018.0,7.7,7.3,1.9
2019,W230202068545501,Suthri,Kachchh,ABDASA,,220.0,May-18,210.0,1192.6,44.0,11.03,4.0,18.0,1780.0,,278.0,120.0,,20.0,17.0,320.0,8.55,4.4,3.0
2019,W231700068565001,Tera,Kachchh,ABDASA,,317.0,May-18,320.0,2587.54,199.0,24.01,24.0,36.0,3862.0,,781.0,200.0,,32.0,29.0,938.0,8.86,9.0,4.2
2019,W232747069081701,Ugardi,Kachchh,NAKHATRANA,,98.0,May-18,100.0,2427.41,241.0,9.52,15.0,12.0,3623.0,,545.0,620.0,,104.0,68.0,1008.0,8.54,6.3,0.45
2019,W230600069013001,Vinjhan1,Kachchh,ABDASA,,207.0,May-18,170.0,415.4,40.0,1.78,5.0,0.0,620.0,,55.0,180.0,,40.0,19.0,57.0,8,9.4,1.05
2019,W224830073033001,Alina,Kheda,MAHUDHA,,134.0,May-18,110.0,8348.2,203.0,14.34,8.0,0.0,12460.0,,1730.0,2750.0,,540.0,341.0,4325.0,7.59,33.5,1.55
2019,W224203072583601,Alindra,Kheda,NADIAD,,268.0,May-18,220.0,1690.41,180.0,4.72,130.0,0.0,2523.0,,287.0,700.0,,200.0,48.0,567.0,7.95,9.3,0.64
2019,W225700073193001,Balasinor1,Kheda,BALASINOR,,98.0,May-18,80.0,430.14,80.0,1.1,24.0,0.0,642.0,,40.0,250.0,,56.0,26.0,106.0,8.23,1.6,0.92
2019,W231005073244001,Bar,Kheda,VIRPUR,,842.0,May-18,690.0,2180.85,89.0,1.52,40.0,0.0,3255.0,,108.0,950.0,,160.0,132.0,603.0,8.29,400.0,1.5
2019,W224315073113001,Kalesar,Kheda,THASRA,,464.0,May-18,380.0,900.48,202.0,3.15,13.0,0.0,1344.0,,145.0,400.0,,40.0,72.0,78.0,8.21,0.8,1.13
2019,W224415072421501,Kheda,Kheda,KHEDA,,305.0,May-18,530.0,2529.25,451.0,7.08,18.0,168.0,3775.0,,415.0,650.0,,160.0,60.0,603.0,8.63,260.0,0.3
2019,W225430073071501,Ladvel,Kheda,KATHLAL,,378.0,May-18,310.0,1138.33,72.0,3.69,11.0,0.0,1699.0,,180.0,450.0,,84.0,58.0,312.0,8.29,11.7,0.77
2019,W224659073103601,Muliyad,Kheda,Tharsa,,659.0,May-18,540.0,1689.07,180.0,4.6,24.0,0.0,2521.0,,280.0,700.0,,160.0,72.0,390.0,8.1,21.0,1.55
2019,W224100072530001,Nadiad2,Kheda,NADIAD,,24.0,May-18,200.0,426.12,77.0,1.5,9.0,108.0,636.0,,50.0,210.0,,52.0,19.0,21.0,8.41,0.4,0.71
2019,W223430072373001,Shekhupura,Kheda,MATAR,,390.0,May-18,320.0,609.03,37.0,0.97,2.0,0.0,909.0,,43.0,370.0,,44.0,62.0,71.0,8.2,14.0,1.02
2019,W233030072110001,Asjol,Mahesana,BECHARAJI,,244.0,May-18,200.0,378.55,23.0,0.72,16.0,0.0,565.0,,25.0,230.0,,74.0,11.0,33.0,8.12,17.5,0.05
2019,W234330072230001,Bhandupara,Mahesana,VISNAGAR,,244.0,May-18,200.0,679.38,137.0,3.02,42.0,0.0,1014.0,,114.0,270.0,,18.0,54.0,98.0,8.29,11.0,0.38
2019,W233245072064501,Dharpura,Mahesana,BECHARAJI,,573.0,May-18,470.0,1299.8,114.0,9.46,8.0,0.0,1940.0,,330.0,230.0,,28.0,39.0,245.0,8.27,41.5,1.1
2019,W235030072270001,Dosaj,Mahesana,UNJHA,,268.0,May-18,220.0,1337.99,92.0,9.17,33.0,0.0,1997.0,,320.0,230.0,,55.0,22.0,408.0,8.03,50.0,0.44
2019,W235315072364501,Kheralu1,Mahesana,KHERALU,,415.0,May-18,340.0,1281.04,124.0,4.97,29.0,0.0,1912.0,,240.0,440.0,,18.0,95.0,326.0,7.96,1.05,1.23
2019,W233440072172001,Maguna,Mahesana,MAHESANA,,708.0,May-18,580.0,2346.34,199.0,3.29,32.0,0.0,3502.0,,270.0,1270.0,,90.0,277.0,730.0,8.02,22.5,0.41
2019,W233745072203001,Panchot,Mahesana,MAHESANA,,451.0,May-18,370.0,1374.84,178.0,8.09,7.0,0.0,2052.0,,300.0,260.0,,46.0,35.0,319.0,8.17,80.0,0.13
2019,W235330072310001,Rampura1,Mahesana,KHERALU,,1318.0,May-18,1080.0,3662.89,543.0,16.06,72.0,0.0,5467.0,,970.0,690.0,,92.0,110.0,762.0,8.24,15.95,2.24
2019,W234800072210001,Sihi,Mahesana,UNJHA,,366.0,May-18,300.0,633.82,62.0,2.67,27.0,0.0,946.0,,101.0,270.0,,28.0,48.0,72.0,8.28,38.5,0.01
2019,W234530072273001,Tarabh,Mahesana,VISNAGAR,,256.0,May-18,210.0,445.55,80.0,1.12,4.0,0.0,665.0,,43.0,280.0,,65.0,28.0,54.0,7.91,10.3,0.15
2019,W235914072453201,Timba_1,Mahesana,SATLASANA,,378.0,May-18,310.0,826.78,144.0,1.91,6.0,0.0,1234.0,,82.0,350.0,,32.0,65.0,113.0,8.2,76.0,2.46
2019,W235045072430002,Unad1,Mahesana,KHERALU,,390.0,May-18,320.0,782.56,29.0,2.86,8.0,0.0,1168.0,,110.0,280.0,,65.0,28.0,113.0,7.75,3.0,0.64
2019,W234752072234001,Unjha,Mahesana,UNJHA,,390.0,May-18,320.0,2111.17,167.0,10.13,165.0,0.0,3151.0,,460.0,390.0,,46.0,66.0,532.0,8.2,89.0,1.25
2019,W231450072180001,Vidaj,Mahesana,KADI,,488.0,May-18,400.0,1254.24,50.0,5.39,28.0,0.0,1872.0,,200.0,260.0,,74.0,18.0,277.0,8.22,140.0,0.02
2019,W215330073390001,Garudeshwar,Narmada,NANDOD,,171.0,May-18,140.0,351.75,8.0,0.5,20.0,0.0,525.0,,17.0,220.0,,48.0,24.0,71.0,6.22,3.6,0.57
2019,W215205073360001,Hirapura,Narmada,NANDOD,,268.0,May-18,220.0,509.2,19.0,1.02,13.0,0.0,760.0,,40.0,290.0,,76.0,24.0,92.0,7.97,1.5,0.98
2019,W212932073354901,Jankh,Narmada,Dediapada,,232.0,May-18,190.0,462.3,23.0,0.24,33.0,0.0,690.0,,10.0,320.0,,100.0,17.0,71.0,7.55,0.9,0.8
2019,W213115073384502,Kanbi pitha,Narmada,DEDIAPADA,,256.0,May-18,210.0,623.1,15.0,0.04,28.0,0.0,930.0,,2.0,460.0,,76.0,66.0,156.0,7.56,0.1,0.55
2019,W213050073311001,Khaidipada,Narmada,Dediapada,,134.0,May-18,110.0,297.48,4.0,0.09,14.0,0.0,444.0,,3.0,210.0,,60.0,15.0,71.0,7.78,0.1,0.48
